fk_reporte_users,fk_reporte_tipo,fecha_creacion,fecha_resuelto,latitud,longitud,codigo_postal
15ee040d-6e71-4459-82e6-00820161d282,48,2024-11-02T16:47:12.675588,2024-11-03T14:47:12.675588,19.520373,-99.252286,01000
777781de-b3e5-435d-b1ec-c338e2d534f2,3,2025-02-06T09:59:46.675588,2025-02-06T22:59:46.675588,19.32894,-99.270969,06470
7b30ab04-1271-42e2-8592-ad6ba56fe4c5,57,2024-11-18T11:27:11.675588,2024-11-20T03:27:11.675588,19.314518,-99.087118,06470
15ee040d-6e71-4459-82e6-00820161d282,6,2025-04-06T20:30:36.675588,,19.528379,-99.183646,09030
7b30ab04-1271-42e2-8592-ad6ba56fe4c5,3,2025-03-23T03:04:22.675588,2025-03-23T07:04:22.675588,19.420525,-99.096679,04200
777781de-b3e5-435d-b1ec-c338e2d534f2,1,2024-11-16T18:08:02.675588,2024-11-18T08:08:02.675588,19.349491,-99.090057,
8e3b954e-dc69-4721-b2f3-01613f067ce4,52,2024-11-20T16:12:47.675588,,19.493884,-99.087753,01000
15ee040d-6e71-4459-82e6-00820161d282,52,2025-04-20T07:07:50.675588,,19.340568,-99.2131,06470
6eaf1c57-338a-48f0-a5b7-63e86966b4a4,52,2024-11-28T07:12:31.675588,2024-11-30T05:12:31.675588,19.357491,-99.131252,09030
c456ad34-ae59-4960-88f3-bb5b5f6f1783,52,2025-02-24T23:43:25.675588,,19.411973,-99.107677,06470
395f67a2-b8a9-45e5-91c4-cae02e66c936,27,2025-03-19T00:52:30.675588,2025-03-20T07:52:30.675588,19.507292,-99.222683,01000
6eaf1c57-338a-48f0-a5b7-63e86966b4a4,1,2025-03-08T14:00:12.675588,2025-03-09T13:00:12.675588,19.475726,-99.231199,04200
ce2bc421-50b4-46ee-97c3-dd7c3f7d62ad,39,2025-01-19T13:22:40.675588,,19.443579,-99.178203,
777781de-b3e5-435d-b1ec-c338e2d534f2,39,2024-11-30T16:16:49.675588,2024-12-02T08:16:49.675588,19.30249,-99.1819,04200
aaa43b55-8601-41a6-b395-f04faeeef174,19,2025-03-08T12:09:49.675588,,19.459385,-99.125371,04200
7b30ab04-1271-42e2-8592-ad6ba56fe4c5,48,2024-11-29T09:19:09.675588,,19.54588,-99.298205,09030
15ee040d-6e71-4459-82e6-00820161d282,39,2025-04-24T13:48:02.675588,,19.504317,-99.055033,
ce2bc421-50b4-46ee-97c3-dd7c3f7d62ad,3,2025-03-23T11:37:22.675588,,19.506264,-99.151509,06470
6eaf1c57-338a-48f0-a5b7-63e86966b4a4,39,2025-03-27T15:23:36.675588,,19.539845,-99.229151,
ce2bc421-50b4-46ee-97c3-dd7c3f7d62ad,48,2025-03-05T00:32:40.675588,,19.306976,-99.116391,01000
15ee040d-6e71-4459-82e6-00820161d282,3,2025-03-23T00:41:27.675588,,19.35787,-99.232168,01000
6eaf1c57-338a-48f0-a5b7-63e86966b4a4,57,2025-01-04T07:27:13.675588,2025-01-05T02:27:13.675588,19.535248,-99.164183,04200
777781de-b3e5-435d-b1ec-c338e2d534f2,27,2025-03-08T10:28:19.675588,2025-03-09T12:28:19.675588,19.469644,-99.125479,
7b30ab04-1271-42e2-8592-ad6ba56fe4c5,1,2025-04-20T08:53:26.675588,,19.329887,-99.175642,09030
777781de-b3e5-435d-b1ec-c338e2d534f2,27,2025-04-22T13:17:00.675588,,19.436414,-99.219607,01000
ce2bc421-50b4-46ee-97c3-dd7c3f7d62ad,3,2025-01-26T01:55:22.675588,,19.503786,-99.100569,06470
aaa43b55-8601-41a6-b395-f04faeeef174,39,2025-02-19T06:40:48.675588,,19.356349,-99.172442,
6d1cefac-504a-40ea-9983-cb638b3de3b3,57,2025-03-03T11:59:44.675588,,19.51689,-99.16246,09030
aaa43b55-8601-41a6-b395-f04faeeef174,3,2024-12-15T23:39:48.675588,,19.467641,-99.158578,06470
777781de-b3e5-435d-b1ec-c338e2d534f2,39,2025-04-25T20:43:41.675588,,19.345105,-99.274313,04200
8e3b954e-dc69-4721-b2f3-01613f067ce4,52,2025-01-28T09:44:47.675588,2025-01-28T18:44:47.675588,19.442314,-99.212721,04200
6eaf1c57-338a-48f0-a5b7-63e86966b4a4,52,2024-12-27T01:44:48.675588,,19.398052,-99.273151,09030
c456ad34-ae59-4960-88f3-bb5b5f6f1783,52,2025-03-05T09:16:38.675588,2025-03-07T04:16:38.675588,19.371362,-99.211478,01000
ce2bc421-50b4-46ee-97c3-dd7c3f7d62ad,27,2025-01-29T12:31:07.675588,,19.388865,-99.293164,04200
8e3b954e-dc69-4721-b2f3-01613f067ce4,39,2025-02-25T14:27:07.675588,2025-02-27T12:27:07.675588,19.309805,-99.242793,01000
8e3b954e-dc69-4721-b2f3-01613f067ce4,3,2025-04-05T13:12:17.675588,,19.433452,-99.205575,04200
7b30ab04-1271-42e2-8592-ad6ba56fe4c5,44,2025-03-24T22:13:06.675588,,19.446686,-99.196433,04200
6eaf1c57-338a-48f0-a5b7-63e86966b4a4,1,2024-11-30T07:19:26.675588,,19.543339,-99.112639,04200
8e3b954e-dc69-4721-b2f3-01613f067ce4,44,2025-03-24T10:52:01.675588,2025-03-24T14:52:01.675588,19.30991,-99.220712,01000
15ee040d-6e71-4459-82e6-00820161d282,39,2025-03-30T02:07:49.675588,,19.395568,-99.153179,06470
15ee040d-6e71-4459-82e6-00820161d282,3,2025-03-04T01:37:54.675588,,19.338775,-99.17941,
ce2bc421-50b4-46ee-97c3-dd7c3f7d62ad,19,2025-01-03T19:53:30.675588,,19.473169,-99.227497,06470
7b30ab04-1271-42e2-8592-ad6ba56fe4c5,19,2024-12-26T07:14:35.675588,,19.386669,-99.275158,04200
aaa43b55-8601-41a6-b395-f04faeeef174,3,2025-03-26T13:03:33.675588,,19.404542,-99.119578,09030
8e3b954e-dc69-4721-b2f3-01613f067ce4,3,2024-11-21T15:11:27.675588,,19.315014,-99.238332,04200
c456ad34-ae59-4960-88f3-bb5b5f6f1783,19,2025-01-31T03:49:08.675588,,19.545871,-99.292997,06470
aaa43b55-8601-41a6-b395-f04faeeef174,3,2024-12-16T05:40:01.675588,,19.486522,-99.104672,09030
c456ad34-ae59-4960-88f3-bb5b5f6f1783,27,2025-01-21T08:32:27.675588,,19.495164,-99.066614,09030
7b30ab04-1271-42e2-8592-ad6ba56fe4c5,27,2025-04-01T08:36:30.675588,2025-04-04T06:36:30.675588,19.471621,-99.158257,04200
8e3b954e-dc69-4721-b2f3-01613f067ce4,52,2024-11-25T04:48:06.675588,,19.486728,-99.184793,
15ee040d-6e71-4459-82e6-00820161d282,1,2025-01-27T05:03:33.675588,2025-01-28T01:03:33.675588,19.506219,-99.126835,
15ee040d-6e71-4459-82e6-00820161d282,6,2025-04-28T09:32:34.675588,,19.395313,-99.069028,
15ee040d-6e71-4459-82e6-00820161d282,3,2025-03-06T01:21:43.675588,,19.398767,-99.109724,09030
6eaf1c57-338a-48f0-a5b7-63e86966b4a4,3,2025-02-05T19:04:52.675588,2025-02-07T17:04:52.675588,19.326178,-99.119081,
395f67a2-b8a9-45e5-91c4-cae02e66c936,1,2025-04-12T06:49:33.675588,,19.366057,-99.277623,09030
8e3b954e-dc69-4721-b2f3-01613f067ce4,52,2025-03-17T17:07:10.675588,,19.382777,-99.067992,04200
8e3b954e-dc69-4721-b2f3-01613f067ce4,19,2025-02-06T02:50:02.675588,,19.300367,-99.06439,09030
ce2bc421-50b4-46ee-97c3-dd7c3f7d62ad,6,2025-02-09T14:31:23.675588,,19.506614,-99.060091,04200
6eaf1c57-338a-48f0-a5b7-63e86966b4a4,57,2025-03-19T12:25:16.675588,,19.441473,-99.139575,
c456ad34-ae59-4960-88f3-bb5b5f6f1783,57,2024-10-31T20:52:27.675588,,19.422241,-99.132431,04200
6eaf1c57-338a-48f0-a5b7-63e86966b4a4,48,2024-12-14T20:38:02.675588,,19.432571,-99.221101,04200
c456ad34-ae59-4960-88f3-bb5b5f6f1783,44,2025-04-24T13:51:23.675588,,19.382707,-99.157931,
aaa43b55-8601-41a6-b395-f04faeeef174,19,2025-04-03T21:24:46.675588,,19.401176,-99.279115,04200
ce2bc421-50b4-46ee-97c3-dd7c3f7d62ad,6,2025-03-12T07:02:06.675588,,19.41744,-99.164985,06470
6eaf1c57-338a-48f0-a5b7-63e86966b4a4,52,2025-02-13T00:26:48.675588,2025-02-15T21:26:48.675588,19.444,-99.193569,06470
15ee040d-6e71-4459-82e6-00820161d282,19,2025-01-18T07:05:47.675588,,19.44871,-99.122095,04200
c456ad34-ae59-4960-88f3-bb5b5f6f1783,27,2025-01-14T13:50:06.675588,,19.418681,-99.080087,
15ee040d-6e71-4459-82e6-00820161d282,19,2025-04-18T12:53:03.675588,,19.45965,-99.247328,06470
15ee040d-6e71-4459-82e6-00820161d282,6,2025-02-01T12:48:34.675588,,19.459113,-99.254193,
6eaf1c57-338a-48f0-a5b7-63e86966b4a4,27,2025-01-12T20:36:03.675588,,19.307766,-99.234718,09030
777781de-b3e5-435d-b1ec-c338e2d534f2,39,2025-03-01T09:50:05.675588,,19.44749,-99.152686,01000
6d1cefac-504a-40ea-9983-cb638b3de3b3,3,2025-04-06T15:59:57.675588,2025-04-08T12:59:57.675588,19.538541,-99.086644,
aaa43b55-8601-41a6-b395-f04faeeef174,19,2025-01-04T11:37:12.675588,,19.452568,-99.196682,01000
777781de-b3e5-435d-b1ec-c338e2d534f2,48,2024-12-29T06:22:13.675588,,19.38757,-99.098025,04200
6d1cefac-504a-40ea-9983-cb638b3de3b3,1,2025-02-07T06:33:43.675588,2025-02-09T18:33:43.675588,19.483841,-99.09794,06470
777781de-b3e5-435d-b1ec-c338e2d534f2,52,2025-02-16T05:44:55.675588,,19.330346,-99.254656,09030
15ee040d-6e71-4459-82e6-00820161d282,44,2025-04-01T00:28:23.675588,2025-04-03T15:28:23.675588,19.328954,-99.122873,09030
777781de-b3e5-435d-b1ec-c338e2d534f2,6,2024-11-14T06:44:21.675588,,19.45521,-99.296439,06470
8e3b954e-dc69-4721-b2f3-01613f067ce4,52,2025-03-18T04:40:40.675588,,19.31586,-99.202039,04200
6eaf1c57-338a-48f0-a5b7-63e86966b4a4,3,2024-12-21T13:09:08.675588,,19.481003,-99.082842,06470
6d1cefac-504a-40ea-9983-cb638b3de3b3,44,2025-02-02T21:35:48.675588,2025-02-04T07:35:48.675588,19.513386,-99.117605,06470
7b30ab04-1271-42e2-8592-ad6ba56fe4c5,39,2025-04-02T05:00:32.675588,,19.3368,-99.203084,09030
777781de-b3e5-435d-b1ec-c338e2d534f2,6,2024-12-30T11:40:41.675588,,19.369809,-99.290838,
6eaf1c57-338a-48f0-a5b7-63e86966b4a4,19,2025-01-17T04:48:21.675588,,19.473959,-99.067798,04200
777781de-b3e5-435d-b1ec-c338e2d534f2,19,2025-02-23T05:39:08.675588,,19.313847,-99.284503,06470
7b30ab04-1271-42e2-8592-ad6ba56fe4c5,1,2024-12-04T12:25:52.675588,,19.412955,-99.056308,09030
6eaf1c57-338a-48f0-a5b7-63e86966b4a4,44,2025-01-30T15:36:36.675588,,19.404448,-99.10398,09030
395f67a2-b8a9-45e5-91c4-cae02e66c936,39,2024-11-22T07:02:02.675588,,19.351059,-99.204575,06470
8e3b954e-dc69-4721-b2f3-01613f067ce4,1,2025-04-02T05:20:13.675588,2025-04-02T15:20:13.675588,19.53081,-99.065084,01000
c456ad34-ae59-4960-88f3-bb5b5f6f1783,57,2025-01-16T04:59:01.675588,,19.473985,-99.050088,01000
ce2bc421-50b4-46ee-97c3-dd7c3f7d62ad,27,2024-11-18T13:40:21.675588,,19.466428,-99.081326,01000
aaa43b55-8601-41a6-b395-f04faeeef174,3,2025-03-17T05:42:03.675588,,19.497662,-99.263101,06470
395f67a2-b8a9-45e5-91c4-cae02e66c936,57,2025-02-09T20:22:29.675588,2025-02-10T01:22:29.675588,19.43689,-99.280384,09030
c456ad34-ae59-4960-88f3-bb5b5f6f1783,3,2025-01-12T03:07:34.675588,2025-01-12T18:07:34.675588,19.53734,-99.17123,06470
aaa43b55-8601-41a6-b395-f04faeeef174,44,2025-02-08T16:42:04.675588,,19.40279,-99.103627,01000
8e3b954e-dc69-4721-b2f3-01613f067ce4,44,2025-02-18T12:12:52.675588,2025-02-19T05:12:52.675588,19.457607,-99.083293,09030
777781de-b3e5-435d-b1ec-c338e2d534f2,27,2025-01-09T08:56:55.675588,2025-01-10T09:56:55.675588,19.339057,-99.076376,01000
ce2bc421-50b4-46ee-97c3-dd7c3f7d62ad,39,2024-12-24T02:03:52.675588,2024-12-24T08:03:52.675588,19.540029,-99.252092,
15ee040d-6e71-4459-82e6-00820161d282,48,2025-04-22T00:10:59.675588,,19.5191,-99.169548,04200
8e3b954e-dc69-4721-b2f3-01613f067ce4,52,2024-12-15T04:55:18.675588,,19.412151,-99.267591,09030
777781de-b3e5-435d-b1ec-c338e2d534f2,27,2024-11-25T14:28:17.675588,,19.404065,-99.104029,06470
aaa43b55-8601-41a6-b395-f04faeeef174,6,2025-04-27T18:33:11.675588,2025-04-28T16:33:11.675588,19.306697,-99.161035,04200
7b30ab04-1271-42e2-8592-ad6ba56fe4c5,27,2025-01-26T05:46:21.675588,,19.465977,-99.156641,09030
15ee040d-6e71-4459-82e6-00820161d282,52,2025-04-14T01:52:11.675588,2025-04-14T04:52:11.675588,19.370271,-99.200693,04200
6d1cefac-504a-40ea-9983-cb638b3de3b3,57,2024-11-19T13:52:32.675588,,19.321047,-99.213472,01000
c456ad34-ae59-4960-88f3-bb5b5f6f1783,57,2025-02-06T06:30:13.675588,,19.322513,-99.237323,
ce2bc421-50b4-46ee-97c3-dd7c3f7d62ad,27,2025-02-11T00:13:55.675588,,19.415773,-99.194138,06470
15ee040d-6e71-4459-82e6-00820161d282,19,2025-01-05T21:15:50.675588,,19.305255,-99.10253,06470
aaa43b55-8601-41a6-b395-f04faeeef174,3,2025-01-29T07:32:04.675588,,19.428065,-99.238443,06470
395f67a2-b8a9-45e5-91c4-cae02e66c936,27,2025-04-12T22:40:19.675588,,19.420677,-99.187247,04200
7b30ab04-1271-42e2-8592-ad6ba56fe4c5,19,2025-02-15T15:57:51.675588,,19.491592,-99.230174,01000
8e3b954e-dc69-4721-b2f3-01613f067ce4,19,2025-03-30T13:40:15.675588,2025-03-31T17:40:15.675588,19.402754,-99.243206,01000
777781de-b3e5-435d-b1ec-c338e2d534f2,44,2024-12-23T07:25:44.675588,,19.337864,-99.181596,06470
8e3b954e-dc69-4721-b2f3-01613f067ce4,52,2025-01-24T13:33:25.675588,,19.422045,-99.273009,04200
ce2bc421-50b4-46ee-97c3-dd7c3f7d62ad,6,2025-02-20T07:38:13.675588,,19.421501,-99.196432,01000
8e3b954e-dc69-4721-b2f3-01613f067ce4,19,2025-03-11T22:43:54.675588,,19.494231,-99.074791,09030
15ee040d-6e71-4459-82e6-00820161d282,27,2025-02-23T22:52:04.675588,,19.48177,-99.259263,01000
7b30ab04-1271-42e2-8592-ad6ba56fe4c5,19,2025-01-13T02:13:46.675588,2025-01-16T00:13:46.675588,19.502509,-99.088246,06470
7b30ab04-1271-42e2-8592-ad6ba56fe4c5,1,2025-03-05T21:29:17.675588,2025-03-08T05:29:17.675588,19.386709,-99.088944,
7b30ab04-1271-42e2-8592-ad6ba56fe4c5,39,2025-01-01T19:06:25.675588,,19.459814,-99.155972,
395f67a2-b8a9-45e5-91c4-cae02e66c936,6,2025-03-21T17:44:28.675588,,19.545861,-99.196346,
6eaf1c57-338a-48f0-a5b7-63e86966b4a4,6,2024-11-24T03:38:34.675588,2024-11-25T00:38:34.675588,19.442588,-99.135346,
ce2bc421-50b4-46ee-97c3-dd7c3f7d62ad,19,2024-12-07T10:14:51.675588,,19.487743,-99.157335,06470
395f67a2-b8a9-45e5-91c4-cae02e66c936,3,2025-04-19T19:31:10.675588,,19.549124,-99.2899,06470
aaa43b55-8601-41a6-b395-f04faeeef174,19,2024-12-24T02:09:30.675588,2024-12-26T14:09:30.675588,19.413843,-99.105532,
777781de-b3e5-435d-b1ec-c338e2d534f2,27,2025-04-21T11:58:30.675588,2025-04-23T14:58:30.675588,19.331404,-99.216594,06470
7b30ab04-1271-42e2-8592-ad6ba56fe4c5,57,2025-01-26T00:41:16.675588,,19.510722,-99.234945,
777781de-b3e5-435d-b1ec-c338e2d534f2,3,2024-11-08T23:04:25.675588,,19.430574,-99.276365,09030
15ee040d-6e71-4459-82e6-00820161d282,44,2025-02-27T22:31:56.675588,,19.309771,-99.164652,
6eaf1c57-338a-48f0-a5b7-63e86966b4a4,39,2025-01-07T21:58:39.675588,,19.334754,-99.0503,
6eaf1c57-338a-48f0-a5b7-63e86966b4a4,39,2024-12-10T03:03:28.675588,2024-12-12T07:03:28.675588,19.359505,-99.183524,
8e3b954e-dc69-4721-b2f3-01613f067ce4,27,2025-03-05T22:58:46.675588,2025-03-08T06:58:46.675588,19.436804,-99.113709,09030
7b30ab04-1271-42e2-8592-ad6ba56fe4c5,57,2025-02-15T06:07:09.675588,,19.545984,-99.172243,04200
c456ad34-ae59-4960-88f3-bb5b5f6f1783,3,2025-02-24T16:38:34.675588,,19.517539,-99.216312,01000
6d1cefac-504a-40ea-9983-cb638b3de3b3,44,2024-12-27T12:34:01.675588,,19.314488,-99.072772,04200
7b30ab04-1271-42e2-8592-ad6ba56fe4c5,27,2025-01-04T10:49:55.675588,2025-01-06T02:49:55.675588,19.328327,-99.079095,
7b30ab04-1271-42e2-8592-ad6ba56fe4c5,6,2024-12-10T05:31:14.675588,2024-12-12T10:31:14.675588,19.398972,-99.211374,01000
395f67a2-b8a9-45e5-91c4-cae02e66c936,27,2025-03-28T04:17:11.675588,,19.455437,-99.211515,
777781de-b3e5-435d-b1ec-c338e2d534f2,44,2024-11-13T11:37:05.675588,,19.431016,-99.147221,04200
15ee040d-6e71-4459-82e6-00820161d282,44,2025-02-16T17:59:17.675588,,19.512778,-99.227648,
ce2bc421-50b4-46ee-97c3-dd7c3f7d62ad,48,2025-01-30T07:49:44.675588,,19.350984,-99.26685,
7b30ab04-1271-42e2-8592-ad6ba56fe4c5,3,2025-02-26T22:38:39.675588,2025-03-01T06:38:39.675588,19.457607,-99.229284,04200
aaa43b55-8601-41a6-b395-f04faeeef174,52,2025-03-02T08:35:04.675588,,19.50119,-99.186322,09030
aaa43b55-8601-41a6-b395-f04faeeef174,44,2024-10-31T22:35:10.675588,,19.380569,-99.287404,04200
ce2bc421-50b4-46ee-97c3-dd7c3f7d62ad,27,2025-01-25T05:00:40.675588,,19.511114,-99.132723,06470
15ee040d-6e71-4459-82e6-00820161d282,57,2025-01-22T03:38:04.675588,2025-01-22T19:38:04.675588,19.500094,-99.152028,01000
6d1cefac-504a-40ea-9983-cb638b3de3b3,57,2024-11-21T04:34:40.675588,,19.517968,-99.23583,
6eaf1c57-338a-48f0-a5b7-63e86966b4a4,39,2025-01-08T03:02:48.675588,,19.438995,-99.243895,01000
395f67a2-b8a9-45e5-91c4-cae02e66c936,1,2024-11-24T19:44:52.675588,,19.466414,-99.247718,01000
aaa43b55-8601-41a6-b395-f04faeeef174,48,2025-01-04T16:58:58.675588,,19.461879,-99.11169,04200
395f67a2-b8a9-45e5-91c4-cae02e66c936,57,2025-04-26T16:01:24.675588,,19.510453,-99.073658,06470
15ee040d-6e71-4459-82e6-00820161d282,6,2024-11-30T01:44:39.675588,,19.358997,-99.152566,
aaa43b55-8601-41a6-b395-f04faeeef174,52,2025-03-28T18:25:01.675588,,19.516367,-99.095386,09030
15ee040d-6e71-4459-82e6-00820161d282,19,2024-12-14T04:05:02.675588,,19.445361,-99.088493,04200
777781de-b3e5-435d-b1ec-c338e2d534f2,57,2024-12-28T20:59:25.675588,2024-12-30T18:59:25.675588,19.349256,-99.233979,01000
6d1cefac-504a-40ea-9983-cb638b3de3b3,1,2024-11-23T06:00:19.675588,,19.369848,-99.163576,01000
ce2bc421-50b4-46ee-97c3-dd7c3f7d62ad,48,2025-04-20T04:51:18.675588,,19.522373,-99.099407,09030
15ee040d-6e71-4459-82e6-00820161d282,6,2025-02-22T07:26:46.675588,,19.486992,-99.148203,04200
8e3b954e-dc69-4721-b2f3-01613f067ce4,39,2025-04-21T07:17:30.675588,,19.316724,-99.121397,01000
777781de-b3e5-435d-b1ec-c338e2d534f2,6,2025-03-26T05:40:37.675588,,19.331897,-99.143247,
15ee040d-6e71-4459-82e6-00820161d282,57,2024-11-26T03:01:58.675588,,19.367417,-99.112788,04200
aaa43b55-8601-41a6-b395-f04faeeef174,48,2025-04-01T10:19:07.675588,2025-04-04T04:19:07.675588,19.436995,-99.128254,06470
c456ad34-ae59-4960-88f3-bb5b5f6f1783,19,2025-03-07T04:10:44.675588,2025-03-10T01:10:44.675588,19.481582,-99.127229,09030
6d1cefac-504a-40ea-9983-cb638b3de3b3,6,2024-12-16T09:17:40.675588,,19.338699,-99.268754,
15ee040d-6e71-4459-82e6-00820161d282,52,2025-04-03T12:56:57.675588,,19.366792,-99.10831,01000
c456ad34-ae59-4960-88f3-bb5b5f6f1783,3,2025-01-26T11:13:12.675588,2025-01-27T23:13:12.675588,19.342774,-99.111977,
8e3b954e-dc69-4721-b2f3-01613f067ce4,6,2024-12-01T13:17:03.675588,2024-12-02T13:17:03.675588,19.43563,-99.200191,09030
7b30ab04-1271-42e2-8592-ad6ba56fe4c5,57,2025-02-12T17:01:31.675588,,19.399855,-99.107599,06470
395f67a2-b8a9-45e5-91c4-cae02e66c936,57,2024-11-10T18:33:02.675588,,19.326688,-99.225971,01000
7b30ab04-1271-42e2-8592-ad6ba56fe4c5,27,2025-04-19T09:31:48.675588,,19.363218,-99.247132,04200
ce2bc421-50b4-46ee-97c3-dd7c3f7d62ad,52,2024-11-22T01:36:37.675588,,19.40157,-99.247198,04200
15ee040d-6e71-4459-82e6-00820161d282,39,2025-03-24T23:10:36.675588,,19.308671,-99.241024,06470
15ee040d-6e71-4459-82e6-00820161d282,27,2024-12-19T03:13:58.675588,2024-12-19T14:13:58.675588,19.384596,-99.050437,06470
c456ad34-ae59-4960-88f3-bb5b5f6f1783,39,2025-02-28T18:15:12.675588,,19.363994,-99.135689,
6eaf1c57-338a-48f0-a5b7-63e86966b4a4,27,2025-04-17T10:35:06.675588,,19.46036,-99.153268,04200
15ee040d-6e71-4459-82e6-00820161d282,27,2025-03-10T23:43:06.675588,2025-03-13T23:43:06.675588,19.381141,-99.258634,09030
aaa43b55-8601-41a6-b395-f04faeeef174,48,2025-01-02T09:04:52.675588,,19.492614,-99.232182,04200
6d1cefac-504a-40ea-9983-cb638b3de3b3,27,2025-01-26T17:27:45.675588,,19.447856,-99.253704,
aaa43b55-8601-41a6-b395-f04faeeef174,48,2025-02-22T01:13:13.675588,2025-02-23T06:13:13.675588,19.303275,-99.050592,
777781de-b3e5-435d-b1ec-c338e2d534f2,44,2024-11-25T16:08:50.675588,2024-11-28T03:08:50.675588,19.354682,-99.239385,06470
ce2bc421-50b4-46ee-97c3-dd7c3f7d62ad,3,2024-12-22T22:42:07.675588,2024-12-25T09:42:07.675588,19.439026,-99.24809,06470
ce2bc421-50b4-46ee-97c3-dd7c3f7d62ad,44,2025-01-08T14:35:46.675588,,19.530651,-99.234863,04200
7b30ab04-1271-42e2-8592-ad6ba56fe4c5,27,2024-12-03T07:17:07.675588,,19.41261,-99.111902,
aaa43b55-8601-41a6-b395-f04faeeef174,44,2025-01-21T10:29:46.675588,,19.465475,-99.284592,
8e3b954e-dc69-4721-b2f3-01613f067ce4,3,2025-02-16T01:30:23.675588,,19.366321,-99.174816,01000
aaa43b55-8601-41a6-b395-f04faeeef174,1,2025-03-13T09:29:12.675588,2025-03-15T13:29:12.675588,19.31815,-99.088255,09030
395f67a2-b8a9-45e5-91c4-cae02e66c936,6,2025-01-09T03:16:41.675588,,19.495915,-99.225476,06470
777781de-b3e5-435d-b1ec-c338e2d534f2,57,2025-04-11T02:49:18.675588,2025-04-13T04:49:18.675588,19.356847,-99.074277,04200
6d1cefac-504a-40ea-9983-cb638b3de3b3,27,2024-12-30T01:58:56.675588,2025-01-01T04:58:56.675588,19.535726,-99.121271,01000
777781de-b3e5-435d-b1ec-c338e2d534f2,48,2024-12-26T09:58:18.675588,2024-12-28T21:58:18.675588,19.364077,-99.275954,
395f67a2-b8a9-45e5-91c4-cae02e66c936,6,2025-03-07T07:26:07.675588,,19.460539,-99.215823,
15ee040d-6e71-4459-82e6-00820161d282,19,2025-04-26T10:42:15.675588,,19.545067,-99.207451,04200
777781de-b3e5-435d-b1ec-c338e2d534f2,48,2025-01-01T11:18:52.675588,,19.443011,-99.283722,04200
ce2bc421-50b4-46ee-97c3-dd7c3f7d62ad,27,2024-11-13T21:27:01.675588,2024-11-16T19:27:01.675588,19.492271,-99.156714,01000
c456ad34-ae59-4960-88f3-bb5b5f6f1783,52,2025-04-08T15:17:46.675588,2025-04-09T13:17:46.675588,19.305128,-99.139393,04200
ce2bc421-50b4-46ee-97c3-dd7c3f7d62ad,19,2025-01-09T09:24:41.675588,,19.428084,-99.11634,04200
6eaf1c57-338a-48f0-a5b7-63e86966b4a4,44,2024-11-22T00:21:21.675588,2024-11-24T06:21:21.675588,19.383074,-99.120188,
c456ad34-ae59-4960-88f3-bb5b5f6f1783,27,2025-03-03T21:43:57.675588,,19.363562,-99.187708,01000
6eaf1c57-338a-48f0-a5b7-63e86966b4a4,39,2024-11-04T22:24:23.675588,,19.477012,-99.231784,04200
15ee040d-6e71-4459-82e6-00820161d282,27,2025-02-01T21:27:50.675588,2025-02-02T11:27:50.675588,19.533811,-99.263907,04200
7b30ab04-1271-42e2-8592-ad6ba56fe4c5,52,2025-01-09T07:12:31.675588,,19.405043,-99.137175,
8e3b954e-dc69-4721-b2f3-01613f067ce4,52,2024-12-18T01:52:33.675588,,19.341728,-99.142667,04200
395f67a2-b8a9-45e5-91c4-cae02e66c936,6,2025-03-19T10:37:26.675588,,19.404162,-99.139177,01000
6d1cefac-504a-40ea-9983-cb638b3de3b3,1,2025-03-12T20:28:01.675588,,19.335439,-99.249984,
c456ad34-ae59-4960-88f3-bb5b5f6f1783,27,2025-02-03T23:26:56.675588,2025-02-06T02:26:56.675588,19.336019,-99.224336,09030
395f67a2-b8a9-45e5-91c4-cae02e66c936,3,2025-01-04T00:30:04.675588,2025-01-05T17:30:04.675588,19.44143,-99.153858,
15ee040d-6e71-4459-82e6-00820161d282,3,2025-02-03T09:43:53.675588,,19.547523,-99.139517,04200
ce2bc421-50b4-46ee-97c3-dd7c3f7d62ad,48,2025-01-25T00:08:46.675588,,19.510883,-99.22236,09030
c456ad34-ae59-4960-88f3-bb5b5f6f1783,1,2025-04-23T16:32:40.675588,,19.54952,-99.070681,09030
777781de-b3e5-435d-b1ec-c338e2d534f2,1,2025-04-07T08:30:18.675588,,19.47242,-99.230349,01000
6d1cefac-504a-40ea-9983-cb638b3de3b3,27,2025-02-03T19:27:09.675588,,19.326235,-99.281025,01000
ce2bc421-50b4-46ee-97c3-dd7c3f7d62ad,3,2025-04-16T06:16:09.675588,,19.483114,-99.270315,01000
ce2bc421-50b4-46ee-97c3-dd7c3f7d62ad,27,2024-12-16T10:46:27.675588,,19.35307,-99.182306,09030
7b30ab04-1271-42e2-8592-ad6ba56fe4c5,19,2025-01-24T01:02:41.675588,,19.383459,-99.110153,04200
395f67a2-b8a9-45e5-91c4-cae02e66c936,39,2024-12-21T10:51:18.675588,,19.378573,-99.059836,04200
6d1cefac-504a-40ea-9983-cb638b3de3b3,44,2024-12-31T10:20:02.675588,,19.445553,-99.244018,04200
aaa43b55-8601-41a6-b395-f04faeeef174,39,2025-02-19T15:46:34.675588,,19.480172,-99.297315,04200
8e3b954e-dc69-4721-b2f3-01613f067ce4,19,2025-02-13T13:56:35.675588,,19.395502,-99.270225,04200
